Order ID,Order Date,Year-Month,CustomerName,Segment,Category,Sub-Category,Product,Quantity,Price,Amount,Discount,Profit,PaymentMode,Ship Mode,City,State,Postal Code,Region,Country
B-25292,2021-12-31,2021-12,Michelle Guerra,Corporate,Office Supplies,Paper,Paper Pack,19,167.84,3189.0,0.2,1180.0,Credit Card,Standard Class,New York City,New York,10550.0,East,United States
B-25873,2024-06-15,2024-06,Meghan Ballard,Corporate,Electronics,Electronic Games,Smartwatch,2,1342.0,2684.0,0.2,713.0,UPI,Second Class,New York City,New York,10009.0,East,United States
B-25873,2022-06-05,2022-06,Brian Wheeler,Consumer,Electronics,Electronic Games,Smartwatch,2,1342.0,2684.0,0.2,713.0,UPI,Standard Class,Buffalo,New York,10550.0,East,United States
B-25873,2020-05-11,2020-05,William Rosario,Consumer,Electronics,Electronic Games,Smartwatch,2,1342.0,2684.0,0.2,713.0,UPI,Standard Class,Dallas,Texas,77573.0,Central,United States
B-25444,2024-02-11,2024-02,Jessica Hunt,Consumer,Office Supplies,Pens,Pen,5,1525.2,7626.0,0.2,229.0,EMI,First Class,Springfield,Illinois,61604.0,Central,United States
B-25444,2020-11-25,2020-11,Tony Chavez,Consumer,Office Supplies,Pens,Pen,5,1525.2,7626.0,0.0,229.0,EMI,Standard Class,Columbus,Ohio,44052.0,East,United States
B-26796,2023-08-12,2023-08,Mary Crawford,Corporate,Electronics,Printers,Printer,19,351.0,6669.0,0.2,3063.0,UPI,First Class,Cincinnati,Ohio,45040.0,East,United States
B-25537,2022-05-06,2022-05,Roger Morrison,Corporate,Office Supplies,Markers,Marker,3,2041.0,6123.0,0.5,1686.0,Credit Card,Standard Class,Cincinnati,Ohio,43017.0,East,United States
B-26083,2024-01-17,2024-01,Bethany Harrison,Consumer,Office Supplies,Paper,Paper Pack,16,204.06,3265.0,0.0,1390.0,Credit Card,Standard Class,Los Angeles,California,90660.0,West,United States
B-25298,2021-11-24,2021-11,Lisa Mcintyre,Corporate,Office Supplies,Markers,Marker,6,1350.67,8104.0,0.2,1039.0,COD,Second Class,Orlando,Florida,33063.0,South,United States
B-25298,2021-10-06,2021-10,Carolyn Gonzalez,Home Office,Office Supplies,Markers,Marker,6,1350.67,8104.0,0.15,1039.0,COD,First Class,Miami,Florida,33614.0,South,United States
B-25298,2025-01-27,2025-01,Christina Oconnell,Corporate,Office Supplies,Markers,Marker,6,1350.67,8104.0,0.2,1039.0,COD,Standard Class,San Francisco,California,94403.0,West,United States
B-26734,2022-05-23,2022-05,James Garcia,Consumer,Furniture,Tables,Table,17,49.82,847.0,0.0,355.0,COD,Standard Class,Buffalo,New York,13501.0,East,United States
B-26734,2023-11-28,2023-11,Emily Frederick,Corporate,Furniture,Tables,Table,17,49.82,847.0,0.2,355.0,COD,Standard Class,Austin,Texas,77803.0,Central,United States
B-26734,2023-01-18,2023-01,Shawn Wise,Corporate,Furniture,Tables,Table,17,49.82,847.0,0.0,355.0,COD,Standard Class,San Francisco,California,92307.0,West,United States
B-25483,2021-09-06,2021-09,Carrie Alvarez,Home Office,Furniture,Bookcases,Bookcase,9,347.67,3129.0,0.0,55.0,Debit Card,Standard Class,Peoria,Illinois,60462.0,Central,United States
B-25483,2021-09-06,2021-09,Carrie Alvarez,Consumer,Electronics,Laptops,Laptop,13,601.62,7821.0,0.7,3821.0,EMI,Standard Class,Peoria,Illinois,60188.0,Central,United States
B-26041,2021-02-22,2021-02,Matthew James,Consumer,Electronics,Phones,Smartphone,12,791.5,9498.0,0.0,256.0,COD,Second Class,Peoria,Illinois,60076.0,Central,United States
B-26041,2021-10-06,2021-10,Jerry Alvarado,Consumer,Electronics,Phones,Smartphone,12,791.5,9498.0,0.0,256.0,COD,Second Class,New York City,New York,10701.0,East,United States
B-26750,2020-06-07,2020-06,Paul Zimmerman,Consumer,Furniture,Sofas,Sofa,7,780.14,5461.0,0.2,1214.0,Credit Card,First Class,Rochester,New York,10801.0,East,United States
B-26138,2024-05-21,2024-05,Carl Ryan,Corporate,Furniture,Bookcases,Bookcase,19,162.32,3084.0,0.0,611.0,UPI,Second Class,Dallas,Texas,77705.0,Central,United States
B-26929,2020-08-05,2020-08,Kelly Roberts,Consumer,Furniture,Sofas,Sofa,1,6087.0,6087.0,0.0,3043.0,COD,Same Day,Buffalo,New York,11572.0,East,United States
B-25359,2020-10-15,2020-10,Jack Woods,Corporate,Furniture,Bookcases,Bookcase,3,203.67,611.0,0.2,300.0,Credit Card,Second Class,Peoria,Illinois,60543.0,Central,United States
B-25738,2021-05-15,2021-05,Albert Alexander Jr.,Corporate,Office Supplies,Markers,Marker,18,550.5,9909.0,0.2,2999.0,COD,Standard Class,Cleveland,Ohio,43402.0,East,United States
B-25738,2022-01-13,2022-01,Teresa Perez,Consumer,Office Supplies,Markers,Marker,18,550.5,9909.0,0.0,2999.0,COD,Standard Class,Austin,Texas,78550.0,Central,United States
B-25931,2023-07-18,2023-07,Amanda Williams,Corporate,Furniture,Sofas,Sofa,18,360.28,6485.0,0.0,3178.0,UPI,Standard Class,Columbus,Ohio,44105.0,East,United States
B-25706,2022-12-08,2022-12,Kristen Lawson,Corporate,Electronics,Laptops,Laptop,10,725.9,7259.0,0.0,1969.0,Credit Card,Second Class,Springfield,Illinois,60623.0,Central,United States
B-25352,2023-04-17,2023-04,Jacob Stewart,Consumer,Electronics,Printers,Printer,18,185.17,3333.0,0.2,700.0,COD,Standard Class,Miami,Florida,34952.0,South,United States
B-26909,2020-06-23,2020-06,Daniel Brooks,Home Office,Furniture,Sofas,Sofa,4,1946.5,7786.0,0.0,1202.0,EMI,Standard Class,Peoria,Illinois,60174.0,Central,United States
B-26296,2022-01-20,2022-01,Aaron Dunn,Corporate,Electronics,Phones,Smartphone,6,1274.0,7644.0,0.4,2428.0,Debit Card,First Class,Springfield,Illinois,61832.0,Central,United States
B-26112,2023-11-18,2023-11,Jacob Martinez,Corporate,Furniture,Bookcases,Bookcase,5,295.2,1476.0,0.4,247.0,COD,Standard Class,Los Angeles,California,94509.0,West,United States
B-26112,2022-01-19,2022-01,Raymond Burgess,Corporate,Furniture,Bookcases,Bookcase,5,295.2,1476.0,0.0,247.0,COD,Second Class,San Diego,California,95610.0,West,United States
B-26790,2020-09-21,2020-09,Jennifer Cooke,Consumer,Furniture,Sofas,Sofa,16,215.31,3445.0,0.0,1405.0,EMI,Standard Class,San Francisco,California,92024.0,West,United States
B-26790,2020-09-21,2020-09,Jennifer Cooke,Consumer,Electronics,Laptops,Laptop,1,9837.0,9837.0,0.4,384.0,UPI,First Class,San Francisco,California,91761.0,West,United States
B-25986,2021-06-11,2021-06,Tyrone White,Corporate,Furniture,Sofas,Sofa,8,164.25,1314.0,0.2,457.0,EMI,First Class,San Diego,California,94591.0,West,United States
B-25630,2024-08-07,2024-08,Charles Williams,Consumer,Electronics,Laptops,Laptop,6,991.83,5951.0,0.0,936.0,Debit Card,Same Day,Dallas,Texas,75023.0,Central,United States
B-25630,2022-07-26,2022-07,Amy Page,Home Office,Electronics,Laptops,Laptop,6,991.83,5951.0,0.0,936.0,Debit Card,First Class,Columbus,Ohio,44107.0,East,United States
B-26872,2024-01-13,2024-01,Scott Gibbs,Corporate,Electronics,Phones,Smartphone,6,165.33,992.0,0.0,177.0,UPI,Second Class,Los Angeles,California,92804.0,West,United States
B-26872,2024-01-13,2024-01,Scott Gibbs,Consumer,Office Supplies,Markers,Marker,18,261.06,4699.0,0.0,625.0,EMI,Second Class,Los Angeles,California,94403.0,West,United States
B-25870,2021-05-28,2021-05,Angela Roberts,Corporate,Electronics,Laptops,Laptop,17,326.88,5557.0,0.0,2114.0,EMI,Standard Class,Cleveland,Ohio,44052.0,East,United States
B-25991,2021-06-13,2021-06,Kyle Hernandez,Consumer,Electronics,Electronic Games,Smartwatch,3,1145.33,3436.0,0.0,933.0,Credit Card,First Class,Dallas,Texas,77573.0,Central,United States
B-25198,2023-04-25,2023-04,Cynthia Ferguson,Consumer,Electronics,Printers,Printer,11,894.55,9840.0,0.0,3870.0,Debit Card,First Class,Austin,Texas,77590.0,Central,United States
B-25189,2021-07-05,2021-07,Brandi Garcia,Corporate,Office Supplies,Paper,Paper Pack,4,1905.0,7620.0,0.0,125.0,EMI,Standard Class,San Francisco,California,92691.0,West,United States
B-25189,2024-10-12,2024-10,Matthew Blake,Corporate,Office Supplies,Paper,Paper Pack,4,1905.0,7620.0,0.2,125.0,EMI,Standard Class,San Francisco,California,90278.0,West,United States
B-26563,2021-10-04,2021-10,Lauren Howell,Consumer,Furniture,Tables,Table,5,862.8,4314.0,0.2,1591.0,Debit Card,Second Class,Buffalo,New York,13601.0,East,United States
B-25548,2024-02-07,2024-02,Joseph Wilson,Consumer,Electronics,Laptops,Laptop,12,737.58,8851.0,0.0,999.0,UPI,Standard Class,Cincinnati,Ohio,43229.0,East,United States
B-25965,2021-03-05,2021-03,Tanner Vance,Consumer,Electronics,Laptops,Laptop,2,272.0,544.0,0.0,272.0,Debit Card,Standard Class,Houston,Texas,75080.0,Central,United States
B-25965,2023-06-25,2023-06,Michael Nash,Consumer,Electronics,Laptops,Laptop,2,272.0,544.0,0.2,272.0,Debit Card,Standard Class,Buffalo,New York,11572.0,East,United States
B-26545,2021-08-02,2021-08,Brent Thomas,Corporate,Office Supplies,Markers,Marker,20,26.85,537.0,0.4,142.0,EMI,First Class,Peoria,Illinois,60623.0,Central,United States
B-26603,2022-03-17,2022-03,Harold Mitchell,Consumer,Electronics,Laptops,Laptop,7,849.14,5944.0,0.0,2661.0,EMI,Standard Class,Austin,Texas,76903.0,Central,United States
B-26393,2024-02-07,2024-02,Ashley Palmer,Consumer,Electronics,Printers,Printer,18,125.44,2258.0,0.0,135.0,Credit Card,Standard Class,Miami,Florida,32935.0,South,United States
B-26393,2022-08-19,2022-08,Stephen Hogan,Consumer,Electronics,Printers,Printer,18,125.44,2258.0,0.0,135.0,Credit Card,Standard Class,San Diego,California,93010.0,West,United States
B-26628,2024-09-19,2024-09,George Ashley,Corporate,Furniture,Sofas,Sofa,3,3203.0,9609.0,0.0,4339.0,Debit Card,Second Class,Houston,Texas,78664.0,Central,United States
B-26628,2020-04-05,2020-04,Sara Bailey,Corporate,Furniture,Sofas,Sofa,3,3203.0,9609.0,0.8,4339.0,Debit Card,Standard Class,Cincinnati,Ohio,45231.0,East,United States
B-25945,2023-03-10,2023-03,Tanya Thomas MD,Consumer,Electronics,Electronic Games,Smartwatch,15,663.47,9952.0,0.2,3301.0,Debit Card,Second Class,Dallas,Texas,75081.0,Central,United States
B-26565,2020-08-10,2020-08,Maria Galvan,Consumer,Office Supplies,Paper,Paper Pack,7,1410.43,9873.0,0.7,4585.0,Credit Card,Standard Class,Columbus,Ohio,45014.0,East,United States
B-25684,2020-04-29,2020-04,Duane Kelly,Consumer,Electronics,Electronic Games,Smartwatch,15,237.33,3560.0,0.5,1335.0,COD,Standard Class,New York City,New York,10011.0,East,United States
B-25684,2023-03-16,2023-03,Frank Reynolds,Home Office,Electronics,Electronic Games,Smartwatch,15,237.33,3560.0,0.7,1335.0,COD,Standard Class,Springfield,Illinois,60505.0,Central,United States
B-26612,2020-05-04,2020-05,Aaron Kim,Consumer,Electronics,Phones,Smartphone,9,725.33,6528.0,0.4,76.0,Debit Card,Standard Class,Buffalo,New York,10035.0,East,United States
B-26612,2020-05-04,2020-05,Aaron Kim,Consumer,Furniture,Sofas,Sofa,12,744.17,8930.0,0.0,3374.0,Debit Card,Second Class,Buffalo,New York,13440.0,East,United States
B-25839,2024-10-15,2024-10,David Allen,Consumer,Office Supplies,Paper,Paper Pack,9,502.33,4521.0,0.0,1778.0,Debit Card,Second Class,Tampa,Florida,33030.0,South,United States
B-25898,2022-06-09,2022-06,Monica Lee,Consumer,Furniture,Sofas,Sofa,10,709.1,7091.0,0.0,2317.0,Credit Card,Standard Class,San Diego,California,92553.0,West,United States
B-26120,2020-07-04,2020-07,Kimberly Fuller,Home Office,Office Supplies,Pens,Pen,8,262.62,2101.0,0.0,287.0,COD,Standard Class,Cleveland,Ohio,43123.0,East,United States
B-26120,2023-04-09,2023-04,Erica Scott,Home Office,Office Supplies,Pens,Pen,8,262.62,2101.0,0.0,287.0,COD,Standard Class,Chicago,Illinois,60440.0,Central,United States
B-26426,2023-11-24,2023-11,Melissa Mitchell,Corporate,Office Supplies,Paper,Paper Pack,9,960.44,8644.0,0.0,1968.0,Debit Card,Standard Class,Chicago,Illinois,60505.0,Central,United States
B-26309,2023-11-29,2023-11,Joshua Murray,Home Office,Furniture,Tables,Table,4,1668.0,6672.0,0.0,3319.0,UPI,Second Class,Dallas,Texas,75043.0,Central,United States
B-26309,2024-05-20,2024-05,John Jones,Corporate,Furniture,Tables,Table,4,1668.0,6672.0,0.0,3319.0,UPI,Second Class,San Diego,California,94526.0,West,United States
B-26789,2024-05-21,2024-05,Cheryl Johnson,Consumer,Office Supplies,Binders,Binder,12,391.58,4699.0,0.8,103.0,UPI,Standard Class,Cincinnati,Ohio,43055.0,East,United States
B-26420,2021-12-07,2021-12,Lisa Farmer,Consumer,Furniture,Sofas,Sofa,14,349.79,4897.0,0.2,1001.0,Debit Card,Second Class,Houston,Texas,77095.0,Central,United States
B-26420,2025-01-06,2025-01,Christopher Walker,Consumer,Furniture,Sofas,Sofa,14,349.79,4897.0,0.0,1001.0,Debit Card,Standard Class,Cincinnati,Ohio,44060.0,East,United States
B-26257,2022-07-13,2022-07,Elizabeth Coffey,Corporate,Furniture,Tables,Table,14,390.0,5460.0,0.0,2088.0,Debit Card,Standard Class,Buffalo,New York,10035.0,East,United States
B-26257,2020-04-19,2020-04,Joseph Clark,Consumer,Furniture,Tables,Table,14,390.0,5460.0,0.8,2088.0,Debit Card,Standard Class,Cincinnati,Ohio,43055.0,East,United States
B-25603,2024-11-14,2024-11,Jamie Brewer,Consumer,Office Supplies,Markers,Marker,19,488.0,9272.0,0.2,1771.0,UPI,Second Class,Springfield,Illinois,60016.0,Central,United States
B-25603,2020-04-18,2020-04,Lauren Boyer,Consumer,Office Supplies,Markers,Marker,19,488.0,9272.0,0.0,1771.0,UPI,Standard Class,Dallas,Texas,78550.0,Central,United States
B-25010,2023-10-18,2023-10,Howard Esparza,Consumer,Office Supplies,Pens,Pen,15,524.67,7870.0,0.0,1057.0,Credit Card,Standard Class,Houston,Texas,77581.0,Central,United States
B-25010,2021-03-21,2021-03,James Hickman,Home Office,Office Supplies,Pens,Pen,15,524.67,7870.0,0.0,1057.0,Credit Card,Standard Class,Cleveland,Ohio,44105.0,East,United States
B-25889,2024-09-13,2024-09,Jennifer Hernandez,Consumer,Electronics,Laptops,Laptop,12,666.0,7992.0,0.2,893.0,Credit Card,Second Class,Cleveland,Ohio,45231.0,East,United States
B-25889,2023-05-04,2023-05,Shannon Warren,Corporate,Electronics,Laptops,Laptop,12,666.0,7992.0,0.0,893.0,Credit Card,Standard Class,New York City,New York,11520.0,East,United States
B-25889,2023-05-31,2023-05,Ashley Aguilar,Home Office,Electronics,Laptops,Laptop,12,666.0,7992.0,0.7,893.0,Credit Card,Second Class,Chicago,Illinois,62521.0,Central,United States
B-26675,2024-06-15,2024-06,Daniel Price,Home Office,Electronics,Electronic Games,Smartwatch,18,361.06,6499.0,0.0,2189.0,EMI,Standard Class,New York City,New York,10035.0,East,United States
B-26675,2021-04-03,2021-04,James Perez,Consumer,Electronics,Electronic Games,Smartwatch,18,361.06,6499.0,0.0,2189.0,EMI,Standard Class,Orlando,Florida,32712.0,South,United States
B-26168,2025-01-14,2025-01,Jerry Smith,Consumer,Office Supplies,Pens,Pen,9,983.11,8848.0,0.2,2090.0,Debit Card,Second Class,San Diego,California,95695.0,West,United States
B-25436,2020-12-24,2020-12,Andre Fernandez,Consumer,Office Supplies,Markers,Marker,3,2681.33,8044.0,0.3,3634.0,COD,Standard Class,Orlando,Florida,33065.0,South,United States
B-25436,2022-10-07,2022-10,Anthony West,Home Office,Office Supplies,Markers,Marker,3,2681.33,8044.0,0.7,3634.0,COD,Standard Class,San Diego,California,93030.0,West,United States
B-25794,2021-10-05,2021-10,Amber Flowers,Consumer,Furniture,Bookcases,Bookcase,16,463.56,7417.0,0.2,1334.0,COD,Standard Class,Tampa,Florida,32839.0,South,United States
B-26495,2024-12-28,2024-12,Patricia Davis,Corporate,Office Supplies,Markers,Marker,3,1150.33,3451.0,0.2,658.0,UPI,Standard Class,Chicago,Illinois,60201.0,Central,United States
B-25815,2022-05-14,2022-05,Jasmine Gibbs,Consumer,Electronics,Laptops,Laptop,4,2132.75,8531.0,0.2,2555.0,EMI,Standard Class,Austin,Texas,76706.0,Central,United States
B-25022,2023-08-19,2023-08,Nicole Dudley,Consumer,Furniture,Sofas,Sofa,15,443.07,6646.0,0.0,848.0,Debit Card,Standard Class,New York City,New York,11520.0,East,United States
B-25022,2023-07-14,2023-07,Lori Colon,Corporate,Furniture,Sofas,Sofa,15,443.07,6646.0,0.0,848.0,Debit Card,Standard Class,Buffalo,New York,10024.0,East,United States
B-26928,2023-06-22,2023-06,William Carr,Consumer,Electronics,Laptops,Laptop,6,425.5,2553.0,0.0,907.0,Credit Card,Second Class,Dallas,Texas,79424.0,Central,United States
B-25905,2023-03-21,2023-03,Jeffrey Dixon,Corporate,Electronics,Phones,Smartphone,3,2830.0,8490.0,0.2,3485.0,Credit Card,Standard Class,New York City,New York,10701.0,East,United States
B-26739,2020-12-13,2020-12,Robert Sexton,Consumer,Furniture,Tables,Table,3,896.33,2689.0,0.0,1330.0,UPI,Standard Class,Los Angeles,California,92307.0,West,United States
B-26739,2024-05-29,2024-05,Brooke Gonzalez,Corporate,Furniture,Tables,Table,3,896.33,2689.0,0.0,1330.0,UPI,Second Class,Miami,Florida,33178.0,South,United States
B-25697,2021-05-25,2021-05,Victoria Bryant MD,Consumer,Furniture,Tables,Table,14,58.21,815.0,0.2,54.0,Debit Card,Standard Class,San Francisco,California,93454.0,West,United States
B-25234,2024-04-02,2024-04,Nancy Kennedy,Corporate,Office Supplies,Paper,Paper Pack,2,2512.0,5024.0,0.0,379.0,UPI,First Class,Dallas,Texas,77840.0,Central,United States
B-25234,2022-12-03,2022-12,Andrew Barry,Consumer,Office Supplies,Paper,Paper Pack,2,2512.0,5024.0,0.7,379.0,UPI,First Class,Peoria,Illinois,60423.0,Central,United States
B-25665,2021-07-12,2021-07,Carlos Wheeler,Home Office,Electronics,Electronic Games,Smartwatch,18,497.89,8962.0,0.2,2444.0,Debit Card,Standard Class,Cleveland,Ohio,44052.0,East,United States
B-25665,2020-03-22,2020-03,Isabella Roach,Corporate,Electronics,Electronic Games,Smartwatch,18,497.89,8962.0,0.2,2444.0,Debit Card,First Class,Peoria,Illinois,60477.0,Central,United States
B-25028,2020-08-09,2020-08,Samantha Williams,Consumer,Office Supplies,Binders,Binder,12,163.42,1961.0,0.0,59.0,UPI,Standard Class,Orlando,Florida,33317.0,South,United States
B-26659,2022-02-18,2022-02,Samuel Little MD,Consumer,Furniture,Sofas,Sofa,4,131.5,526.0,0.7,83.0,Credit Card,Standard Class,Chicago,Illinois,60098.0,Central,United States
B-25966,2021-06-14,2021-06,Paul Taylor,Consumer,Furniture,Bookcases,Bookcase,9,677.0,6093.0,0.0,3042.0,Debit Card,First Class,San Francisco,California,92553.0,West,United States
B-25966,2021-03-01,2021-03,Susan Baker,Consumer,Furniture,Bookcases,Bookcase,9,677.0,6093.0,0.8,3042.0,Debit Card,First Class,San Diego,California,94403.0,West,United States
B-25350,2023-09-23,2023-09,Mark Fry,Consumer,Electronics,Electronic Games,Smartwatch,5,1539.8,7699.0,0.2,246.0,Debit Card,Standard Class,Austin,Texas,77070.0,Central,United States
B-26370,2024-07-31,2024-07,Megan Mclean,Home Office,Furniture,Tables,Table,15,588.33,8825.0,0.2,3594.0,Debit Card,Standard Class,New York City,New York,11757.0,East,United States
B-26298,2020-06-02,2020-06,Caitlin Hunt,Home Office,Electronics,Phones,Smartphone,8,260.25,2082.0,0.2,642.0,EMI,Second Class,Rochester,New York,11561.0,East,United States
B-26298,2022-12-15,2022-12,Jenna Holland,Home Office,Electronics,Phones,Smartphone,8,260.25,2082.0,0.0,642.0,EMI,Standard Class,Austin,Texas,76117.0,Central,United States
B-26298,2020-08-07,2020-08,Stephanie Oconnell,Consumer,Electronics,Phones,Smartphone,8,260.25,2082.0,0.7,642.0,EMI,Standard Class,Buffalo,New York,13021.0,East,United States
B-25068,2024-10-26,2024-10,Andrea Hill,Corporate,Office Supplies,Markers,Marker,13,70.31,914.0,0.0,163.0,UPI,Standard Class,Chicago,Illinois,60174.0,Central,United States
B-27000,2022-01-01,2022-01,Michael Thomas,Home Office,Electronics,Phones,Smartphone,10,600.0,6000.0,0.2,1977.24,UPI,Standard Class,Rochester,New York,11550.0,East,United States
B-27001,2022-01-01,2022-01,Jessica Williams,Corporate,Electronics,Laptops,Laptop,5,1200.0,6000.0,0.6,1443.86,Debit Card,First Class,Cincinnati,Ohio,44052.0,East,United States
B-27002,2022-01-02,2022-01,David Taylor,Consumer,Clothing,T-Shirts,T-Shirt,50,20.0,1000.0,0.0,350.68,Credit Card,Second Class,Rochester,New York,11520.0,East,United States
B-27003,2022-01-03,2022-01,Patricia Anderson,Corporate,Electronics,Electronic Games,Headphones,20,100.0,2000.0,0.0,946.45,Credit Card,First Class,Cleveland,Ohio,44105.0,East,United States
B-27004,2022-01-04,2022-01,Barbara White,Consumer,Clothing,T-Shirts,T-Shirt,25,20.0,500.0,0.0,113.61,EMI,First Class,Dallas,Texas,77070.0,Central,United States
B-27005,2022-01-05,2022-01,David Jackson,Consumer,Accessories,Electronic Games,Watch,10,150.0,1500.0,0.0,340.83,EMI,Standard Class,Cincinnati,Ohio,44060.0,East,United States
